@RELATION NASA

@ATTRIBUTE host STRING
@ATTRIBUTE date DATE "dd/MM/yyyy" 
@ATTRIBUTE time DATE "HH:mm:ss"
@ATTRIBUTE method STRING
@ATTRIBUTE protocol STRING
@ATTRIBUTE status INTEGER
@ATTRIBUTE file STRING

@DATA
s28-30.anoka.k12.mn.us,8/1/1995,11:35:16,GET,HTTP/1.0,200,/history/skylab/skylab-small.gif
telcontar.cadlab.de,8/1/1995,11:35:16,GET,HTTP/1.0,200,/shuttle/countdown/count70.gif
198.97.62.129,8/1/1995,11:35:16,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
s28-30.anoka.k12.mn.us,8/1/1995,11:35:17,GET,HTTP/1.0,200,/images/ksclogosmall.gif
s28-30.anoka.k12.mn.us,8/1/1995,11:35:17,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo.gif
n1123086.ksc.nasa.gov,8/1/1995,11:35:17,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
ccw308.brad.ac.uk,8/1/1995,11:35:18,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts-av.html
n1123086.ksc.nasa.gov,8/1/1995,11:35:19,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
n1123086.ksc.nasa.gov,8/1/1995,11:35:20,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
n1123086.ksc.nasa.gov,8/1/1995,11:35:20,GET,HTTP/1.0,200,/images/USA-logosmall.gif
n1123086.ksc.nasa.gov,8/1/1995,11:35:21,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
www-proxy.crl.research.digital.com,8/1/1995,11:35:26,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
www-c5.proxy.aol.com,8/1/1995,11:35:31,GET,HTTP/1.0,200,/history/apollo/apollo-15/apollo-15.html
17.127.11.240,8/1/1995,11:35:33,GET,HTTP/1.0,200,/history/apollo/apollo.html
128.217.62.1,8/1/1995,11:35:34,GET,HTTP/1.0,200,/ksc.html
slip170.mtl.dmr.ca,8/1/1995,11:35:34,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_asm.html
ldar1.ksc.nasa.gov,8/1/1995,11:35:34,GET,HTTP/1.0,200,/ksc.html
ldar1.ksc.nasa.gov,8/1/1995,11:35:34,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
128.217.62.1,8/1/1995,11:35:34,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
ldar1.ksc.nasa.gov,8/1/1995,11:35:34,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
ldar1.ksc.nasa.gov,8/1/1995,11:35:34,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
www-proxy.crl.research.digital.com,8/1/1995,11:35:34,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-patch-small.gif
ldar1.ksc.nasa.gov,8/1/1995,11:35:34,GET,HTTP/1.0,200,/images/USA-logosmall.gif
ldar1.ksc.nasa.gov,8/1/1995,11:35:35,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
17.127.11.240,8/1/1995,11:35:35,GET,HTTP/1.0,200,/history/apollo/images/footprint-small.gif
128.217.62.1,8/1/1995,11:35:35,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
edams.ksc.nasa.gov,8/1/1995,11:35:36,GET,HTTP/1.0,200,/ksc.html
128.217.62.1,8/1/1995,11:35:36,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
edams.ksc.nasa.gov,8/1/1995,11:35:36,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
128.217.62.1,8/1/1995,11:35:37,GET,HTTP/1.0,200,/images/USA-logosmall.gif
128.217.62.1,8/1/1995,11:35:37,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
s28-30.anoka.k12.mn.us,8/1/1995,11:35:39,GET,HTTP/1.0,200,/history/skylab/skylab-4.html
edams.ksc.nasa.gov,8/1/1995,11:35:39,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
edams.ksc.nasa.gov,8/1/1995,11:35:39,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
edams.ksc.nasa.gov,8/1/1995,11:35:40,GET,HTTP/1.0,200,/images/USA-logosmall.gif
edams.ksc.nasa.gov,8/1/1995,11:35:40,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
17.127.11.240,8/1/1995,11:35:40,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
www-proxy.crl.research.digital.com,8/1/1995,11:35:40,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
www-proxy.crl.research.digital.com,8/1/1995,11:35:41,GET,HTTP/1.0,200,/images/launch-logo.gif
198.97.62.129,8/1/1995,11:35:41,GET,HTTP/1.0,200,/history/apollo/images/footprint.gif
s28-30.anoka.k12.mn.us,8/1/1995,11:35:41,GET,HTTP/1.0,200,/history/skylab/skylab-4-small.gif
17.127.11.240,8/1/1995,11:35:42,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
isbe-node175.isbe.state.il.us,8/1/1995,11:35:43,GET,HTTP/1.0,200,/facilities/mlp.html
isbe-node175.isbe.state.il.us,8/1/1995,11:35:45,GET,HTTP/1.0,200,/images/mlp-logo.gif
dd08-022.compuserve.com,8/1/1995,11:35:48,GET,HTTP/1.0,200,/
slip170.mtl.dmr.ca,8/1/1995,11:35:49,GET,HTTP/1.0,200,/shuttle/technology/images/srb_mod_compare_1-small.gif
isbe-node175.isbe.state.il.us,8/1/1995,11:35:50,GET,HTTP/1.0,200,/images/ksclogosmall.gif
isbe-node175.isbe.state.il.us,8/1/1995,11:35:50,GET,HTTP/1.0,200,/images/kscmap-tiny.gif
s28-30.anoka.k12.mn.us,8/1/1995,11:35:51,GET,HTTP/1.0,200,/history/skylab/skylab-logo.gif
138.49.251.33,8/1/1995,11:35:52,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
dd08-022.compuserve.com,8/1/1995,11:35:53,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
slip170.mtl.dmr.ca,8/1/1995,11:35:54,GET,HTTP/1.0,200,/shuttle/technology/images/srb_mod_compare_6-small.gif
nadine-ruth-beall.tenet.edu,8/1/1995,11:35:55,GET,HTTP/1.0,200,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg
204.138.95.100,8/1/1995,11:35:59,GET,HTTP/1.0,200,/shuttle/countdown/countdown.html
dd08-022.compuserve.com,8/1/1995,11:36:01,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
dd08-022.compuserve.com,8/1/1995,11:36:01,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
www-c5.proxy.aol.com,8/1/1995,11:36:02,GET,HTTP/1.0,200,/history/apollo/apollo-16/apollo-16.html
slip8-163.beta.delphi.com,8/1/1995,11:36:02,GET,HTTP/1.0,200,/shuttle/missions/sts-70/images/KSC-95EC-0649.jpg
dd08-022.compuserve.com,8/1/1995,11:36:04,GET,HTTP/1.0,200,/images/USA-logosmall.gif
163.205.26.67,8/1/1995,11:36:04,GET,200,/facts/internet/bdgtti-1.01.html
dd08-022.compuserve.com,8/1/1995,11:36:05,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
dialup12.leuven.eunet.be,8/1/1995,11:36:05,GET,HTTP/1.0,200,/shuttle/missions/sts-69/
u3r.ero.ornl.gov,8/1/1995,11:36:12,GET,HTTP/1.0,200,/shuttle/resources/orbiters/challenger.html
204.95.90.2,8/1/1995,11:36:12,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
17.127.11.240,8/1/1995,11:36:12,GET,HTTP/1.0,200,/history/apollo/apollo-17/apollo-17.html
u3r.ero.ornl.gov,8/1/1995,11:36:13,GET,HTTP/1.0,200,/shuttle/resources/orbiters/challenger-logo.gif
gw1.att.com,8/1/1995,11:36:15,GET,HTTP/1.0,200,/shuttle/missions/sts-70/sts-70-day-05-highlights.html
s28-30.anoka.k12.mn.us,8/1/1995,11:36:17,GET,HTTP/1.0,200,/shuttle/missions/missions.html
17.127.11.240,8/1/1995,11:36:18,GET,HTTP/1.0,200,/history/apollo/apollo-17/apollo-17-patch-small.gif
www-c5.proxy.aol.com,8/1/1995,11:36:18,GET,HTTP/1.0,200,/history/apollo/apollo-17/apollo-17.html
ccw308.brad.ac.uk,8/1/1995,11:36:18,GET,HTTP/1.0,200,/ksc.html
s28-30.anoka.k12.mn.us,8/1/1995,11:36:18,GET,HTTP/1.0,200,/images/launchmedium.gif
204.138.95.100,8/1/1995,11:36:19,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
dialup12.leuven.eunet.be,8/1/1995,11:36:22,GET,HTTP/1.0,200,/shuttle/missions/sts-69/images/
204.138.95.100,8/1/1995,11:36:25,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
pma33.gfms.bt.co.uk,8/1/1995,11:36:27,GET,HTTP/1.0,200,/history/apollo/apollo-13/apollo-13.html
dialup12.leuven.eunet.be,8/1/1995,11:36:28,GET,HTTP/1.0,200,/shuttle/missions/sts-69/images/69photo.txt
pma33.gfms.bt.co.uk,8/1/1995,11:36:29,GET,HTTP/1.0,200,/history/apollo/apollo-13/apollo-13-patch-small.gif
n1031512.ksc.nasa.gov,8/1/1995,11:36:29,GET,HTTP/1.0,200,/ksc.html
n1031512.ksc.nasa.gov,8/1/1995,11:36:30,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
134.175.11.10,8/1/1995,11:36:30,GET,HTTP/1.0,200,/images/construct.gif
204.138.95.100,8/1/1995,11:36:30,GET,HTTP/1.0,200,/shuttle/countdown/count70.gif
n1031512.ksc.nasa.gov,8/1/1995,11:36:30,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
pma33.gfms.bt.co.uk,8/1/1995,11:36:30,GET,HTTP/1.0,200,/images/ksclogosmall.gif
pma33.gfms.bt.co.uk,8/1/1995,11:36:30,GET,HTTP/1.0,200,/history/apollo/images/footprint-logo.gif
n1031512.ksc.nasa.gov,8/1/1995,11:36:31,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
n1031512.ksc.nasa.gov,8/1/1995,11:36:31,GET,HTTP/1.0,200,/images/USA-logosmall.gif
n1031512.ksc.nasa.gov,8/1/1995,11:36:31,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
134.175.11.10,8/1/1995,11:36:31,GET,HTTP/1.0,200,/images/ksclogosmall.gif
astro.ocis.temple.edu,8/1/1995,11:36:31,GET,HTTP/1.0,200,/history/gemini/gemini.html
134.175.11.10,8/1/1995,11:36:34,GET,HTTP/1.0,200,/images/kscmap-tiny.gif
astro.ocis.temple.edu,8/1/1995,11:36:36,GET,HTTP/1.0,200,/history/gemini/gemini-goals.txt
s28-30.anoka.k12.mn.us,8/1/1995,11:36:38,GET,HTTP/1.0,200,/shuttle/missions/sts-78/mission-sts-78.html
138.49.251.35,8/1/1995,11:36:39,GET,HTTP/1.0,200,/shuttle/missions/sts-64/sts-64-patch-small.gif
s28-30.anoka.k12.mn.us,8/1/1995,11:36:40,GET,HTTP/1.0,200,/shuttle/missions/sts-78/sts-78-patch-small.gif
198.147.119.23,8/1/1995,11:36:42,GET,HTTP/1.0,200,/
s28-30.anoka.k12.mn.us,8/1/1995,11:36:44,GET,HTTP/1.0,200,/images/launch-logo.gif
138.49.251.35,8/1/1995,11:36:44,GET,HTTP/1.0,200,/shuttle/missions/sts-64/mission-sts-64.html
s28-30.anoka.k12.mn.us,8/1/1995,11:36:45,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
celeste.astro.lsa.umich.edu,8/1/1995,11:36:50,GET,HTTP/1.0,200,/images/shuttle-patch-small.gif
slip170.mtl.dmr.ca,8/1/1995,11:36:52,GET,HTTP/1.0,200,/shuttle/technology/images/srb_mod_compare_3-small.gif
gw1.att.com,8/1/1995,11:36:53,GET,HTTP/1.0,200,/shuttle/missions/sts-70/sts-70-day-06-highlights.html
celeste.astro.lsa.umich.edu,8/1/1995,11:37:00,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
dialup12.leuven.eunet.be,8/1/1995,11:37:07,GET,HTTP/1.0,200,/shuttle/missions/sts-69/images/KSC-95EC-0969.gif
u3r.ero.ornl.gov,8/1/1995,11:37:08,GET,HTTP/1.0,200,/facilities/lc39a.html
u3r.ero.ornl.gov,8/1/1995,11:37:10,GET,HTTP/1.0,200,/images/lc39a-logo.gif
celeste.astro.lsa.umich.edu,8/1/1995,11:37:10,GET,HTTP/1.0,200,/images/launch-logo.gif
s28-30.anoka.k12.mn.us,8/1/1995,11:37:12,GET,HTTP/1.0,200,/facilities/lc39a.html
u3r.ero.ornl.gov,8/1/1995,11:37:12,GET,HTTP/1.0,200,/images/kscmap-tiny.gif
astro.ocis.temple.edu,8/1/1995,11:37:13,GET,HTTP/1.0,200,/history/gemini/gemini-overview.txt
s28-30.anoka.k12.mn.us,8/1/1995,11:37:13,GET,HTTP/1.0,200,/images/lc39a-logo.gif
s28-30.anoka.k12.mn.us,8/1/1995,11:37:14,GET,HTTP/1.0,200,/images/kscmap-tiny.gif
17.127.11.240,8/1/1995,11:37:17,GET,HTTP/1.0,200,/history/apollo/apollo-17/apollo-17-info.html
204.138.95.100,8/1/1995,11:37:30,GET,HTTP/1.0,200,/shuttle/missions/sts-70/movies/movies.html
17.127.11.240,8/1/1995,11:37:32,GET,HTTP/1.0,200,/history/apollo/apollo-17/movies/
ccw308.brad.ac.uk,8/1/1995,11:37:32,GET,HTTP/1.0,200,/whats-new.html
www-c5.proxy.aol.com,8/1/1995,11:37:32,GET,HTTP/1.0,200,/history/history.html
ccw308.brad.ac.uk,8/1/1995,11:37:33,GET,HTTP/1.0,200,/images/whatsnew.gif
17.127.11.240,8/1/1995,11:37:35,GET,HTTP/1.0,200,/icons/menu.xbm
17.127.11.240,8/1/1995,11:37:37,GET,HTTP/1.0,200,/icons/blank.xbm
sidlehe.msfc.nasa.gov,8/1/1995,11:37:42,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_egress.html
tiber.gsfc.nasa.gov,8/1/1995,11:37:42,GET,HTTP/1.0,200,/shuttle/missions/sts-71/sts-71-day-04-highlights.html
163.205.12.105,8/1/1995,11:37:42,GET,HTTP/1.0,200,/ksc.html
163.205.12.105,8/1/1995,11:37:43,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
163.205.12.105,8/1/1995,11:37:44,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
163.205.12.105,8/1/1995,11:37:44,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
163.205.12.105,8/1/1995,11:37:45,GET,HTTP/1.0,200,/images/USA-logosmall.gif
163.205.12.105,8/1/1995,11:37:45,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
d_bissonnnette.stfx.ca,8/1/1995,11:37:45,GET,HTTP/1.0,200,/shuttle/missions/sts-67/images/images.html
204.138.95.100,8/1/1995,11:37:46,GET,HTTP/1.0,200,/shuttle/missions/sts-70/sts-70-patch-small.gif
17.127.11.240,8/1/1995,11:37:46,GET,HTTP/1.0,200,/history/apollo/apollo-17/
17.127.11.240,8/1/1995,11:37:48,GET,HTTP/1.0,200,/icons/text.xbm
17.127.11.240,8/1/1995,11:37:49,GET,HTTP/1.0,200,/icons/image.xbm
155.157.94.17,8/1/1995,11:37:52,GET,HTTP/1.0,200,/shuttle/missions/sts-71/images/images.html
scuba.nas.nasa.gov,8/1/1995,11:37:54,GET,HTTP/1.0,200,/facts/faq04.html
sfbplc.demon.co.uk,8/1/1995,11:37:55,GET,HTTP/1.0,200,/ksc.html
sfbplc.demon.co.uk,8/1/1995,11:37:59,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
quadfather.lerc.nasa.gov,8/1/1995,11:38:00,GET,HTTP/1.0,200,/shuttle/missions/sts-71/docs/
vewer.sso.az.honeywell.com,8/1/1995,11:38:01,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
17.127.11.240,8/1/1995,11:38:02,GET,HTTP/1.0,200,/history/apollo/apollo-17/movies/
scuba.nas.nasa.gov,8/1/1995,11:38:03,GET,HTTP/1.0,200,/images/ksclogosmall.gif
scuba.nas.nasa.gov,8/1/1995,11:38:04,GET,HTTP/1.0,200,/images/faq.gif
vewer.sso.az.honeywell.com,8/1/1995,11:38:04,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-patch-small.gif
quadfather.lerc.nasa.gov,8/1/1995,11:38:04,GET,HTTP/1.0,200,/icons/blank.xbm
quadfather.lerc.nasa.gov,8/1/1995,11:38:05,GET,HTTP/1.0,200,/icons/menu.xbm
sfbplc.demon.co.uk,8/1/1995,11:38:10,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
quadfather.lerc.nasa.gov,8/1/1995,11:38:10,GET,HTTP/1.0,200,/shuttle/missions/sts-71/
17.127.11.240,8/1/1995,11:38:10,GET,HTTP/1.0,200,/history/apollo/apollo-17/
sfbplc.demon.co.uk,8/1/1995,11:38:15,GET,HTTP/1.0,200,/images/USA-logosmall.gif
ccw308.brad.ac.uk,8/1/1995,11:38:16,GET,HTTP/1.0,200,/ksc.html
sfbplc.demon.co.uk,8/1/1995,11:38:20,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
quadfather.lerc.nasa.gov,8/1/1995,11:38:22,GET,HTTP/1.0,200,/icons/text.xbm
www-c5.proxy.aol.com,8/1/1995,11:38:22,GET,HTTP/1.0,200,/history/mercury/mercury.html
17.127.11.240,8/1/1995,11:38:23,GET,HTTP/1.0,200,/history/apollo/
quadfather.lerc.nasa.gov,8/1/1995,11:38:23,GET,HTTP/1.0,200,/icons/image.xbm
sfbplc.demon.co.uk,8/1/1995,11:38:24,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
quadfather.lerc.nasa.gov,8/1/1995,11:38:28,GET,HTTP/1.0,200,/shuttle/missions/
www-c5.proxy.aol.com,8/1/1995,11:38:29,GET,HTTP/1.0,200,/history/mercury/mercury-goals.txt
155.157.94.17,8/1/1995,11:38:30,GET,HTTP/1.0,200,/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg
test.hpcc.k12.va.us,8/1/1995,11:38:34,GET,HTTP/1.0,200,/history/apollo/apollo-13/apollo-13-info.html
isbe-node175.isbe.state.il.us,8/1/1995,11:38:35,GET,HTTP/1.0,200,/images/mlp.gif
17.127.11.240,8/1/1995,11:38:37,GET,HTTP/1.0,200,/history/apollo/apollo-13/
n1122099.ksc.nasa.gov,8/1/1995,11:38:37,GET,HTTP/1.0,200,/ksc.html
n1122099.ksc.nasa.gov,8/1/1995,11:38:40,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
pl03589.ksc.nasa.gov,8/1/1995,11:38:40,GET,HTTP/1.0,200,/ksc.html
witkap.esat.kuleuven.ac.be,8/1/1995,11:38:41,GET,HTTP/1.0,200,/shuttle/missions/sts-65/sts-65-patch-small.gif
test.hpcc.k12.va.us,8/1/1995,11:38:42,GET,HTTP/1.0,200,/history/apollo/apollo-13/movies/
n1122099.ksc.nasa.gov,8/1/1995,11:38:42,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
n1122099.ksc.nasa.gov,8/1/1995,11:38:43,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
pl03589.ksc.nasa.gov,8/1/1995,11:38:43,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
n1122099.ksc.nasa.gov,8/1/1995,11:38:43,GET,HTTP/1.0,200,/images/USA-logosmall.gif
n1122099.ksc.nasa.gov,8/1/1995,11:38:44,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
17.127.11.240,8/1/1995,11:38:44,GET,HTTP/1.0,200,/history/apollo/apollo-13/apollo-13-info.html
pl03589.ksc.nasa.gov,8/1/1995,11:38:45,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
pl03589.ksc.nasa.gov,8/1/1995,11:38:46,GET,HTTP/1.0,200,/images/USA-logosmall.gif
betts.remote.ualberta.ca,8/1/1995,11:38:47,GET,HTTP/1.0,200,/shuttle/missions/missions.html
anubis.isiph.com,8/1/1995,11:38:48,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
sidlehe.msfc.nasa.gov,8/1/1995,11:38:48,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_egress.html
pl03589.ksc.nasa.gov,8/1/1995,11:38:48,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
dialup12.leuven.eunet.be,8/1/1995,11:38:48,GET,HTTP/1.0,200,/shuttle/missions/sts-69/images/KSC-95EC-0969.jpg
betts.remote.ualberta.ca,8/1/1995,11:38:49,GET,HTTP/1.0,200,/images/launchmedium.gif
17.127.11.240,8/1/1995,11:38:49,GET,HTTP/1.0,200,/history/apollo/apollo-13/movies/
163.205.26.67,8/1/1995,11:38:50,GET,HTTP/1.0,200,/ksc.html
test.hpcc.k12.va.us,8/1/1995,11:38:50,GET,HTTP/1.0,200,/icons/movie.xbm
anubis.isiph.com,8/1/1995,11:38:51,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-patch-small.gif
163.205.26.67,8/1/1995,11:38:51,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
anubis.isiph.com,8/1/1995,11:38:52,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
anubis.isiph.com,8/1/1995,11:38:52,GET,HTTP/1.0,200,/images/launch-logo.gif
anubis.isiph.com,8/1/1995,11:38:52,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
151.104.20.136,8/1/1995,11:38:52,GET,HTTP/1.0,200,/shuttle/countdown/
betts.remote.ualberta.ca,8/1/1995,11:38:52,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
17.127.11.240,8/1/1995,11:38:53,GET,HTTP/1.0,200,/icons/movie.xbm
163.205.26.67,8/1/1995,11:38:53,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
163.205.26.67,8/1/1995,11:38:53,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
test.hpcc.k12.va.us,8/1/1995,11:38:53,GET,HTTP/1.0,200,/history/apollo/apollo-13/
163.205.26.67,8/1/1995,11:38:53,GET,HTTP/1.0,200,/images/USA-logosmall.gif
www-c5.proxy.aol.com,8/1/1995,11:38:54,GET,HTTP/1.0,200,/history/mercury/mercury-spacecraft.txt
163.205.26.67,8/1/1995,11:38:54,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
pl03589.ksc.nasa.gov,8/1/1995,11:38:54,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
151.104.20.136,8/1/1995,11:38:54,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
151.104.20.136,8/1/1995,11:38:55,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
gw1.att.com,8/1/1995,11:38:56,GET,HTTP/1.0,200,/shuttle/missions/sts-70/sts-70-day-07-highlights.html
151.104.20.136,8/1/1995,11:38:59,GET,HTTP/1.0,200,/shuttle/countdown/count70.gif
witkap.esat.kuleuven.ac.be,8/1/1995,11:39:01,GET,HTTP/1.0,200,/shuttle/missions/sts-65/mission-sts-65.html
disarray.demon.co.uk,8/1/1995,11:39:02,GET,HTTP/1.0,200,/shuttle/countdown/
quadfather.lerc.nasa.gov,8/1/1995,11:39:02,GET,HTTP/1.0,200,/shuttle/missions/sts-71/sts-71-crew.jpg
test.hpcc.k12.va.us,8/1/1995,11:39:03,GET,HTTP/1.0,200,/icons/movie.xbm
test.hpcc.k12.va.us,8/1/1995,11:39:04,GET,HTTP/1.0,200,/icons/text.xbm
betts.remote.ualberta.ca,8/1/1995,11:39:07,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
155.35.36.248,8/1/1995,11:39:08,GET,HTTP/1.0,200,/history/astp/astp.html
betts.remote.ualberta.ca,8/1/1995,11:39:08,GET,HTTP/1.0,200,/shuttle/missions/sts-71/mission-sts-71.html
test.hpcc.k12.va.us,8/1/1995,11:39:08,GET,HTTP/1.0,200,/icons/movie.xbm
155.35.36.248,8/1/1995,11:39:10,GET,HTTP/1.0,200,/images/ksclogosmall.gif
vewer.sso.az.honeywell.com,8/1/1995,11:39:10,GET,HTTP/1.0,200,/shuttle/missions/sts-69/news/
155.35.36.248,8/1/1995,11:39:13,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo.gif
155.35.36.248,8/1/1995,11:39:13,GET,HTTP/1.0,200,/history/astp/astp-patch-small.gif
138.49.251.35,8/1/1995,11:39:15,GET,HTTP/1.0,200,/shuttle/missions/
betts.remote.ualberta.ca,8/1/1995,11:39:15,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
betts.remote.ualberta.ca,8/1/1995,11:39:15,GET,HTTP/1.0,200,/images/launch-logo.gif
betts.remote.ualberta.ca,8/1/1995,11:39:15,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
betts.remote.ualberta.ca,8/1/1995,11:39:16,GET,HTTP/1.0,200,/shuttle/missions/sts-71/sts-71-patch-small.gif
vewer.sso.az.honeywell.com,8/1/1995,11:39:20,GET,HTTP/1.0,200,/shuttle/missions/sts-69/
138.49.251.35,8/1/1995,11:39:22,GET,HTTP/1.0,200,/icons/blank.xbm
test.hpcc.k12.va.us,8/1/1995,11:39:22,GET,HTTP/1.0,200,/history/apollo/apollo-13/movies/apo13damage.mpg
138.49.251.35,8/1/1995,11:39:23,GET,HTTP/1.0,200,/icons/menu.xbm
138.49.251.35,8/1/1995,11:39:26,GET,HTTP/1.0,200,/icons/text.xbm
155.35.36.248,8/1/1995,11:39:32,GET,HTTP/1.0,200,/history/astp/flight-summary.txt
163.205.54.76,8/1/1995,11:39:33,GET,HTTP/1.0,200,/ksc.html
163.205.54.76,8/1/1995,11:39:34,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
163.205.54.76,8/1/1995,11:39:34,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
163.205.54.76,8/1/1995,11:39:34,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
163.205.54.76,8/1/1995,11:39:34,GET,HTTP/1.0,200,/images/USA-logosmall.gif
163.205.54.76,8/1/1995,11:39:34,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
144.163.192.81,8/1/1995,11:39:34,GET,HTTP/1.0,200,/images/shuttle-patch-small.gif
163.205.2.156,8/1/1995,11:39:35,GET,HTTP/1.0,200,/ksc.html
134.175.11.10,8/1/1995,11:39:35,GET,HTTP/1.0,200,/facilities/tour.html
151.104.20.136,8/1/1995,11:39:36,GET,HTTP/1.0,200,/shuttle/countdown/lps/fr.html
163.205.2.156,8/1/1995,11:39:37,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
163.205.54.76,8/1/1995,11:39:38,GET,HTTP/1.0,200,/shuttle/countdown/
163.205.54.76,8/1/1995,11:39:38,GET,HTTP/1.0,200,/shuttle/countdown/count70.gif
163.205.54.76,8/1/1995,11:39:39,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
163.205.2.156,8/1/1995,11:39:39,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
151.104.20.136,8/1/1995,11:39:39,GET,HTTP/1.0,200,/shuttle/countdown/lps/fr.gif
163.205.2.156,8/1/1995,11:39:40,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
151.104.20.136,8/1/1995,11:39:40,GET,HTTP/1.0,200,/shuttle/countdown/lps/back.gif
163.205.2.156,8/1/1995,11:39:40,GET,HTTP/1.0,200,/images/USA-logosmall.gif
134.175.11.10,8/1/1995,11:39:40,GET,HTTP/1.0,200,/images/kscmap-small.gif
144.163.192.81,8/1/1995,11:39:40,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
