@RELATION NASA

@ATTRIBUTE host STRING
@ATTRIBUTE date DATE "dd/MM/yyyy" 
@ATTRIBUTE time DATE "HH:mm:ss"
@ATTRIBUTE method STRING
@ATTRIBUTE protocol STRING
@ATTRIBUTE status INTEGER
@ATTRIBUTE file STRING

@DATA
splash.tss.com,8/1/1995,08:30:29,GET,HTTP/1.0,200,/shuttle/missions/sts-70/mission-sts-70.html
emngw1.emn.com,8/1/1995,08:30:40,GET,HTTP/1.0,200,/history/rocket-history.txt
webgate1.mot.com,8/1/1995,08:30:56,GET,HTTP/1.0,200,/shuttle/missions/missions.html
163.205.162.113,8/1/1995,08:31:01,GET,HTTP/1.0,200,/shuttle/missions/sts-78/news/
n1122791.ksc.nasa.gov,8/1/1995,08:31:07,GET,HTTP/1.0,200,/ksc.html
cs1-10.blo.ptd.net,8/1/1995,08:31:09,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
shopvac.demon.co.uk,8/1/1995,08:31:15,GET,HTTP/1.0,200,/shuttle/countdown/
n1122791.ksc.nasa.gov,8/1/1995,08:31:18,GET,HTTP/1.0,200,/shuttle/countdown/
n1122791.ksc.nasa.gov,8/1/1995,08:31:27,GET,HTTP/1.0,200,/htbin/cdt_main.pl
163.205.162.113,8/1/1995,08:31:29,GET,HTTP/1.0,200,/shuttle/missions/sts-78/
piweba2y.prodigy.com,8/1/1995,08:31:32,GET,HTTP/1.0,200,/shuttle/missions/sts-70/mission-sts-70.html
edams.ksc.nasa.gov,8/1/1995,08:31:38,GET,HTTP/1.0,200,/ksc.html
www-d1.proxy.aol.com,8/1/1995,08:31:38,GET,HTTP/1.0,200,/shuttle/missions/sts-69/news/
petunia.bruyeres.cea.fr,8/1/1995,08:31:39,GET,HTTP/1.0,200,/htbin/cdt_clock.pl
www-d1.proxy.aol.com,8/1/1995,08:31:45,GET,HTTP/1.0,200,/shuttle/missions/sts-69/
www-d1.proxy.aol.com,8/1/1995,08:31:49,GET,HTTP/1.0,200,/icons/image.xbm
www-d1.proxy.aol.com,8/1/1995,08:31:49,GET,HTTP/1.0,200,/shuttle/missions/sts-69/movies/ws-animation-onorbit.mpg
cs1-10.blo.ptd.net,8/1/1995,08:31:52,GET,HTTP/1.0,200,/ksc.html
cs1-10.blo.ptd.net,8/1/1995,08:32:04,GET,HTTP/1.0,200,/shuttle/countdown/
n1031727.ksc.nasa.gov,8/1/1995,08:32:06,GET,HTTP/1.0,200,/ksc.html
130.110.74.81,8/1/1995,08:32:11,GET,HTTP/1.0,200,/shuttle/missions/sts-67/sounds/DurranceST.wav
piweba2y.prodigy.com,8/1/1995,08:32:11,GET,HTTP/1.0,200,/shuttle/resources/orbiters/discovery.html
204.58.153.14,8/1/1995,08:32:13,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
163.205.16.23,8/1/1995,08:32:16,GET,HTTP/1.0,200,/ksc.html
cs1-10.blo.ptd.net,8/1/1995,08:32:16,GET,HTTP/1.0,200,/htbin/cdt_main.pl
l141106.sctcorp.com,8/1/1995,08:32:18,GET,HTTP/1.0,200,/facts/about_ksc.html
www-d1.proxy.aol.com,8/1/1995,08:32:20,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-press-kit.txt
n1144637.ksc.nasa.gov,8/1/1995,08:32:21,GET,HTTP/1.0,200,/ksc.html
128.159.122.56,8/1/1995,08:32:21,GET,HTTP/1.0,200,/finance/main.htm
cs1-10.blo.ptd.net,8/1/1995,08:32:28,GET,HTTP/1.0,200,/shuttle/countdown/countdown.html
uran.cs.put.poznan.pl,8/1/1995,08:32:32,GET,HTTP/1.0,200,/images/
uran.cs.put.poznan.pl,8/1/1995,08:32:37,GET,HTTP/1.0,200,/icons/menu.xbm
uran.cs.put.poznan.pl,8/1/1995,08:32:40,GET,HTTP/1.0,200,/icons/unknown.xbm
uran.cs.put.poznan.pl,8/1/1995,08:32:40,GET,HTTP/1.0,200,/icons/image.xbm
uran.cs.put.poznan.pl,8/1/1995,08:32:40,GET,HTTP/1.0,200,/icons/blank.xbm
128.217.62.1,8/1/1995,08:32:41,GET,HTTP/1.0,200,/ksc.html
petunia.bruyeres.cea.fr,8/1/1995,08:32:46,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
l14ec.jsc.nasa.gov,8/1/1995,08:33:08,GET,HTTP/1.0,200,/facilities/tour.html
petunia.bruyeres.cea.fr,8/1/1995,08:33:19,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
131.235.106.201,8/1/1995,08:33:40,GET,HTTP/1.0,200,/
godzilla.zeta.org.au,8/1/1995,08:33:41,GET,HTTP/1.0,200,/shuttle/missions/sts-71/sts-71-press-kit.txt
n1131455.ksc.nasa.gov,8/1/1995,08:33:54,GET,HTTP/1.0,200,/ksc.html
131.235.106.201,8/1/1995,08:33:58,GET,HTTP/1.0,200,/shuttle/missions/missions.html
131.235.106.201,8/1/1995,08:34:07,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
130.110.74.81,8/1/1995,08:34:10,GET,HTTP/1.0,200,/shuttle/missions/sts-67/sounds/GrunsfeldJM.wav
131.235.106.201,8/1/1995,08:34:18,GET,HTTP/1.0,200,/shuttle/resources/orbiters/endeavour.html
192.112.239.3,8/1/1995,08:34:21,GET,HTTP/1.0,200,/mdss/MDSS.html
129.187.240.110,8/1/1995,08:34:26,GET,HTTP/1.0,200,/history/apollo/apollo-13/apollo-13.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:34:29,GET,HTTP/1.0,200,/history/apollo/apollo-sa.html
163.205.162.113,8/1/1995,08:34:32,GET,HTTP/1.0,200,/shuttle/missions/sts-78/sts-78-info.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:34:54,GET,HTTP/1.0,200,/history/apollo/sa-1/sa-1.html
163.205.162.113,8/1/1995,08:35:00,GET,HTTP/1.0,200,/shuttle/missions/sts-78/images/
out.ibm.com.au,8/1/1995,08:35:09,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
wdc4.gfz-potsdam.de,8/1/1995,08:35:11,GET,HTTP/1.0,200,/facilities/vab.html
hydra.zrz.tu-berlin.de,8/1/1995,08:35:12,GET,HTTP/1.0,200,/ksc.html
163.206.89.4,8/1/1995,08:35:34,GET,HTTP/1.0,200,/ksc.html
n872707.ksc.nasa.gov,8/1/1995,08:35:39,GET,HTTP/1.0,200,/ksc.html
163.206.89.4,8/1/1995,08:35:46,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
l14ec.jsc.nasa.gov,8/1/1995,08:35:49,GET,HTTP/1.0,200,/facilities/press.html
163.205.162.113,8/1/1995,08:35:55,GET,HTTP/1.0,200,/shuttle/missions/sts-78/docs/
gwnet.tlsoft.it,8/1/1995,08:35:56,GET,HTTP/1.0,200,/shuttle/missions/sts-66/mission-sts-66.html
neptune.dis.ist.ucf.edu,8/1/1995,08:35:56,GET,HTTP/1.0,200,/
130.110.74.81,8/1/1995,08:36:02,GET,HTTP/1.0,200,/shuttle/missions/sts-67/sounds/JerniganTE.wav
128.159.135.66,8/1/1995,08:36:08,GET,HTTP/1.0,200,/ksc.html
intermin.fi,8/1/1995,08:36:09,GET,HTTP/1.0,200,/history/apollo/apollo-13/sounds/a13_001.wav
n1144796.ksc.nasa.gov,8/1/1995,08:36:20,GET,HTTP/1.0,200,/ksc.html
128.159.135.66,8/1/1995,08:36:21,GET,HTTP/1.0,200,/whats-new.html
l14ec.jsc.nasa.gov,8/1/1995,08:36:28,GET,HTTP/1.0,200,/facilities/lc39a.html
204.62.245.32,8/1/1995,08:36:33,GET,HTTP/1.0,200,/persons/astronauts/m-to-p/MelnickBE.txt
134.131.44.85,8/1/1995,08:36:35,GET,HTTP/1.0,200,/
apple-rm303c.chemeng.ucl.ac.uk,8/1/1995,08:36:44,GET,HTTP/1.0,200,/
134.131.44.85,8/1/1995,08:36:50,GET,HTTP/1.0,200,/shuttle/countdown/
128.159.145.47,8/1/1995,08:36:55,GET,HTTP/1.0,200,/ksc.html
163.205.12.180,8/1/1995,08:37:03,GET,HTTP/1.0,200,/ksc.html
128.159.135.66,8/1/1995,08:37:03,GET,HTTP/1.0,200,/whats-new.html
kev95kmg.student.lu.se,8/1/1995,08:37:10,GET,HTTP/1.0,200,/ksc.html
n1123728.ksc.nasa.gov,8/1/1995,08:37:12,GET,HTTP/1.0,200,/ksc.html
192.112.239.3,8/1/1995,08:37:21,GET,HTTP/1.0,200,/
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:37:28,GET,HTTP/1.0,200,/history/apollo/sa-1/sa-1-info.html
kev95kmg.student.lu.se,8/1/1995,08:37:28,GET,HTTP/1.0,200,/shuttle/countdown/
apple-rm303c.chemeng.ucl.ac.uk,8/1/1995,08:37:29,GET,HTTP/1.0,200,/shuttle/missions/sts-70/mission-sts-70.html
128.159.145.47,8/1/1995,08:37:32,GET,HTTP/1.0,200,/facilities/tour.html
163.205.23.76,8/1/1995,08:37:36,GET,HTTP/1.0,200,/ksc.html
othello.ranplc.co.uk,8/1/1995,08:37:48,GET,HTTP/1.0,200,/history/apollo/apollo-13/apollo-13.html
134.131.44.85,8/1/1995,08:37:51,GET,HTTP/1.0,200,/
apple-rm303c.chemeng.ucl.ac.uk,8/1/1995,08:38:09,GET,HTTP/1.0,200,/htbin/wais.pl?HERCULES
pc1.tonsberg.folkebibl.no,8/1/1995,08:38:14,GET,HTTP/1.0,200,/ksc.html
manet.ethz.ch,8/1/1995,08:38:20,GET,HTTP/1.0,200,/
128.159.145.47,8/1/1995,08:38:22,GET,HTTP/1.0,200,/facilities/crawler.html
chrism.tmx.com.au,8/1/1995,08:38:28,GET,HTTP/1.0,200,/software/winvn/winvn.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:38:35,GET,HTTP/1.0,200,/history/apollo/sa-10/sa-10.html
netdsc.futurenet.co.uk,8/1/1995,08:38:36,GET,HTTP/1.0,200,/shuttle/missions/missions.html
n1122099.ksc.nasa.gov,8/1/1995,08:38:37,GET,HTTP/1.0,200,/ksc.html
131.235.106.201,8/1/1995,08:38:38,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_asm.html
pc1.tonsberg.folkebibl.no,8/1/1995,08:38:48,GET,HTTP/1.0,200,/shuttle/countdown/
grant.jhuapl.edu,8/1/1995,08:38:58,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsover-launch.html
163.205.162.113,8/1/1995,08:39:02,GET,HTTP/1.0,200,/facilities/tour.html
grant.jhuapl.edu,8/1/1995,08:39:05,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/centers.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:39:09,GET,HTTP/1.0,200,/history/apollo/sa-9/sa-9.html
lmassey.jsc.nasa.gov,8/1/1995,08:39:11,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
gikai.eng.nhk.or.jp,8/1/1995,08:39:13,GET,HTTP/1.0,200,/elv/elvpage.htm
128.159.145.47,8/1/1995,08:39:17,GET,HTTP/1.0,200,/history/history.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:39:27,GET,HTTP/1.0,200,/history/apollo/sa-9/sa-9-info.html
pc1.tonsberg.folkebibl.no,8/1/1995,08:39:28,GET,HTTP/1.0,200,/shuttle/missions/sts-70/movies/movies.html
128.159.145.47,8/1/1995,08:39:28,GET,HTTP/1.0,200,/shuttle/missions/missions.html
grant.jhuapl.edu,8/1/1995,08:39:38,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_asm.html
130.110.74.81,8/1/1995,08:39:49,GET,HTTP/1.0,200,/shuttle/missions/sts-67/sounds/PariseRA.wav
seanpc.jsb.co.uk,8/1/1995,08:39:50,GET,HTTP/1.0,200,/
gikai.eng.nhk.or.jp,8/1/1995,08:39:56,GET,HTTP/1.0,200,/elv/uplink2.htm
pc1.tonsberg.folkebibl.no,8/1/1995,08:39:56,GET,HTTP/1.0,200,/shuttle/missions/sts-70/movies/sts-70-launch.mpg
grant.jhuapl.edu,8/1/1995,08:39:57,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts-lcc.html
ssbuv.gsfc.nasa.gov,8/1/1995,08:40:00,GET,HTTP/1.0,200,/shuttle/missions/missions.html
gatekeeper.homecare.com,8/1/1995,08:40:04,GET,HTTP/1.0,200,/ksc.html
grant.jhuapl.edu,8/1/1995,08:40:05,GET,HTTP/1.0,200,/ksc.html
pc1.tonsberg.folkebibl.no,8/1/1995,08:40:05,GET,HTTP/1.0,200,/shuttle/missions/sts-70/movies/sts-70-launch-srbsep.mpg
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:40:09,GET,HTTP/1.0,200,/history/apollo/as-201/as-201.html
131.235.106.201,8/1/1995,08:40:11,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
pc1.tonsberg.folkebibl.no,8/1/1995,08:40:12,GET,HTTP/1.0,200,/htbin/cdt_main.pl
ssbuv.gsfc.nasa.gov,8/1/1995,08:40:12,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
edams.ksc.nasa.gov,8/1/1995,08:40:26,GET,HTTP/1.0,200,/ksc.html
grant.jhuapl.edu,8/1/1995,08:40:26,GET,HTTP/1.0,200,/shuttle/countdown/lps/fr.html
at13.abo.fi,8/1/1995,08:40:30,GET,HTTP/1.0,200,/shuttle/countdown/liftoff.html
ssbuv.gsfc.nasa.gov,8/1/1995,08:40:31,GET,HTTP/1.0,200,/shuttle/missions/sts-72/mission-sts-72.html
mpngate1.ny.us.ibm.net,8/1/1995,08:40:36,GET,HTTP/1.0,200,/history/history.html
n1043376.ksc.nasa.gov,8/1/1995,08:40:37,GET,HTTP/1.0,200,/ksc.html
168.31.216.21,8/1/1995,08:40:40,GET,HTTP/1.0,200,/
pc1.tonsberg.folkebibl.no,8/1/1995,08:40:46,GET,HTTP/1.0,200,/facilities/lcc.html
130.110.74.81,8/1/1995,08:40:49,GET,HTTP/1.0,200,/shuttle/missions/sts-67/images/images.html
slip4-203.fl.us.ibm.net,8/1/1995,08:40:50,GET,HTTP/1.0,200,/
waldtsvr.ksc.nasa.gov,8/1/1995,08:40:50,GET,HTTP/1.0,200,/
at13.abo.fi,8/1/1995,08:40:54,GET,HTTP/1.0,200,/htbin/cdt_clock.pl
gatekeeper.homecare.com,8/1/1995,08:40:56,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
rys.eng.ornl.gov,8/1/1995,08:41:04,GET,HTTP/1.0,200,/shuttle/missions/missions.html
at13.abo.fi,8/1/1995,08:41:05,GET,HTTP/1.0,200,/shuttle/countdown/liftoff.html
asd01-18.dial.xs4all.nl,8/1/1995,08:41:11,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsover-launch.html
168.31.216.21,8/1/1995,08:41:13,GET,HTTP/1.0,200,/history/history.html
163.205.162.113,8/1/1995,08:41:18,GET,HTTP/1.0,200,/htbin/wais.pl?STS-78
rys.eng.ornl.gov,8/1/1995,08:41:20,GET,HTTP/1.0,200,/shuttle/missions/sts-70/mission-sts-70.html
131.235.106.201,8/1/1995,08:41:26,GET,HTTP/1.0,200,/shuttle/missions/sts-73/mission-sts-73.html
n1142819.ksc.nasa.gov,8/1/1995,08:41:30,GET,HTTP/1.0,200,/ksc.html
168.31.216.21,8/1/1995,08:41:30,GET,HTTP/1.0,200,/history/mercury/mercury.html
rys.eng.ornl.gov,8/1/1995,08:41:32,GET,HTTP/1.0,200,/shuttle/countdown/
131.235.106.201,8/1/1995,08:41:44,GET,HTTP/1.0,200,/shuttle/countdown/
out.ibm.com.au,8/1/1995,08:41:46,GET,HTTP/1.0,200,/htbin/wais.pl?EPICS
modych.kuicr.kyoto-u.ac.jp,8/1/1995,08:41:48,GET,HTTP/1.0,200,/ksc.html
rys.eng.ornl.gov,8/1/1995,08:41:48,GET,HTTP/1.0,200,/shuttle/countdown/liftoff.html
poppy.hensa.ac.uk,8/1/1995,08:41:53,GET,HTTP/1.0,200,/shuttle/missions/sts-71/mission-sts-71.html
n1121796.ksc.nasa.gov,8/1/1995,08:41:54,GET,HTTP/1.0,200,/ksc.html
131.235.106.201,8/1/1995,08:41:57,GET,HTTP/1.0,200,/shuttle/missions/sts-70/images/images.html
ts900-2016.singnet.com.sg,8/1/1995,08:42:01,GET,HTTP/1.0,200,/shuttle/missions/sts-71/images/images.html
168.31.216.21,8/1/1995,08:42:03,GET,HTTP/1.0,200,/history/mercury/mr-3/mr-3.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:42:03,GET,HTTP/1.0,200,/history/apollo/as-201/as-201-info.html
poppy.hensa.ac.uk,8/1/1995,08:42:05,GET,HTTP/1.0,200,/shuttle/resources/orbiters/atlantis.html
rys.eng.ornl.gov,8/1/1995,08:42:08,GET,HTTP/1.0,200,/htbin/cdt_clock.pl
163.205.2.132,8/1/1995,08:42:10,GET,HTTP/1.0,200,/ksc.html
netdsc.futurenet.co.uk,8/1/1995,08:42:11,GET,HTTP/1.0,200,/shuttle/missions/sts-78/mission-sts-78.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:42:21,GET,HTTP/1.0,200,/history/apollo/as-201/movies/
mersey.hursley.ibm.com,8/1/1995,08:42:22,GET,HTTP/1.0,200,/htbin/cdt_main.pl
168.31.216.21,8/1/1995,08:42:22,GET,HTTP/1.0,200,/history/history.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:42:23,GET,HTTP/1.0,200,/icons/blank.xbm
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:42:26,GET,HTTP/1.0,200,/icons/menu.xbm
168.31.216.21,8/1/1995,08:42:27,GET,HTTP/1.0,200,/history/gemini/gemini.html
rys.eng.ornl.gov,8/1/1995,08:42:27,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
seanpc.jsb.co.uk,8/1/1995,08:42:30,GET,HTTP/1.0,200,/shuttle/countdown/
poppy.hensa.ac.uk,8/1/1995,08:42:34,GET,HTTP/1.0,200,/shuttle/resources/orbiters/endeavour.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:42:35,GET,HTTP/1.0,200,/history/apollo/as-201/
rys.eng.ornl.gov,8/1/1995,08:42:37,GET,HTTP/1.0,200,/facilities/lc39a.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:42:38,GET,HTTP/1.0,200,/icons/text.xbm
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:42:38,GET,HTTP/1.0,200,/icons/image.xbm
168.31.216.21,8/1/1995,08:42:43,GET,HTTP/1.0,200,/history/gemini/gemini-3/gemini-3.html
slip4-203.fl.us.ibm.net,8/1/1995,08:42:48,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
freenet.buffalo.edu,8/1/1995,08:42:51,GET,HTTP/1.0,200,/
gatekeeper.homecare.com,8/1/1995,08:42:51,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_mes.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:42:52,GET,HTTP/1.0,200,/history/apollo/as-201/videos/
out.ibm.com.au,8/1/1995,08:42:52,GET,HTTP/1.0,200,/shuttle/missions/sts-69/news/
163.205.26.54,8/1/1995,08:42:54,GET,HTTP/1.0,200,/ksc.html
sparc22.sast.co.uk,8/1/1995,08:42:55,GET,HTTP/1.0,200,/shuttle/missions/sts-70/mission-sts-70.html
firewall.deere.com,8/1/1995,08:42:57,GET,HTTP/1.0,200,/software/winvn/winvn.html
tobin.delphi.com,8/1/1995,08:42:58,GET,HTTP/1.0,200,/images/
tobin.delphi.com,8/1/1995,08:43:00,GET,HTTP/1.0,200,/icons/menu.xbm
tobin.delphi.com,8/1/1995,08:43:00,GET,HTTP/1.0,200,/icons/blank.xbm
tobin.delphi.com,8/1/1995,08:43:00,GET,HTTP/1.0,200,/icons/image.xbm
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:43:00,GET,HTTP/1.0,200,/history/apollo/as-201/
tobin.delphi.com,8/1/1995,08:43:01,GET,HTTP/1.0,200,/icons/unknown.xbm
wmsg03.wm.estec.esa.nl,8/1/1995,08:43:02,GET,HTTP/1.0,200,/ksc.html
out.ibm.com.au,8/1/1995,08:43:02,GET,HTTP/1.0,200,/shuttle/missions/sts-69/
mpngate1.ny.us.ibm.net,8/1/1995,08:43:06,GET,HTTP/1.0,200,/shuttle/missions/sts-71/mission-sts-71.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:43:08,GET,HTTP/1.0,200,/history/apollo/as-201/images/
n1043374.ksc.nasa.gov,8/1/1995,08:43:30,GET,HTTP/1.0,200,/ksc.html
168.31.216.21,8/1/1995,08:43:30,GET,HTTP/1.0,200,/history/history.html
164.124.101.6,8/1/1995,08:43:31,GET,HTTP/1.0,200,/
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:43:33,GET,HTTP/1.0,200,/history/apollo/as-201/images/as-201-launch.jpeg
zang.slip.lm.com,8/1/1995,08:43:38,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
homer.louisville.edu,8/1/1995,08:43:39,GET,HTTP/1.0,200,/
mpngate1.ny.us.ibm.net,8/1/1995,08:43:42,GET,HTTP/1.0,200,/shuttle/missions/100th.html
seanpc.jsb.co.uk,8/1/1995,08:43:43,GET,HTTP/1.0,200,/history/history.html
magicall.dacom.co.kr,8/1/1995,08:43:43,GET,HTTP/1.0,200,/
radio-14.hut.fi,8/1/1995,08:43:45,GET,HTTP/1.0,200,/ksc.html
out.ibm.com.au,8/1/1995,08:43:52,GET,HTTP/1.0,200,/shuttle/missions/missions.html
homer.louisville.edu,8/1/1995,08:43:53,GET,HTTP/1.0,200,/shuttle/countdown/
seanpc.jsb.co.uk,8/1/1995,08:43:57,GET,HTTP/1.0,200,/shuttle/missions/missions.html
firebird.u-net.com,8/1/1995,08:43:57,GET,HTTP/1.0,200,/
128.159.129.170,8/1/1995,08:44:03,GET,HTTP/1.0,200,/
gatekeeper.homecare.com,8/1/1995,08:44:04,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsover-launch.html
homer.louisville.edu,8/1/1995,08:44:06,GET,HTTP/1.0,200,/htbin/cdt_main.pl
rys.eng.ornl.gov,8/1/1995,08:44:10,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-info.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:44:15,GET,HTTP/1.0,200,/history/apollo/as-201/movies/
magicall.dacom.co.kr,8/1/1995,08:44:20,GET,HTTP/1.0,200,/shuttle/countdown/
homer.louisville.edu,8/1/1995,08:44:22,GET,HTTP/1.0,200,/shuttle/countdown/liftoff.html
seanpc.jsb.co.uk,8/1/1995,08:44:22,GET,HTTP/1.0,200,/shuttle/missions/sts-70/mission-sts-70.html
sunw11.aut.alcatel.at,8/1/1995,08:44:27,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:44:32,GET,HTTP/1.0,200,/history/apollo/as-203/as-203.html
163.205.16.107,8/1/1995,08:44:33,GET,HTTP/1.0,200,/ksc.html
magicall.dacom.co.kr,8/1/1995,08:44:33,GET,HTTP/1.0,200,/shuttle/missions/sts-70/images/images.html
rys.eng.ornl.gov,8/1/1995,08:44:34,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-press-kit.txt
131.235.106.201,8/1/1995,08:44:42,GET,HTTP/1.0,200,/shuttle/missions/sts-70/movies/movies.html
rys.eng.ornl.gov,8/1/1995,08:44:43,GET,HTTP/1.0,200,/shuttle/missions/missions.html
n1378624.ksc.nasa.gov,8/1/1995,08:44:44,GET,HTTP/1.0,200,/images/
petunia.bruyeres.cea.fr,8/1/1995,08:44:44,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-info.html
168.31.216.21,8/1/1995,08:44:47,GET,HTTP/1.0,200,/shuttle/missions/missions.html
firebird.u-net.com,8/1/1995,08:44:50,GET,HTTP/1.0,200,/shuttle/countdown/
rys.eng.ornl.gov,8/1/1995,08:44:51,GET,HTTP/1.0,200,/shuttle/missions/sts-73/mission-sts-73.html
scordes.jsc.nasa.gov,8/1/1995,08:44:52,GET,HTTP/1.0,200,/ksc.html
gatekeeper.homecare.com,8/1/1995,08:44:53,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts-oms.html
rys.eng.ornl.gov,8/1/1995,08:44:58,GET,HTTP/1.0,200,/shuttle/resources/orbiters/columbia.html
www-b3.proxy.aol.com,8/1/1995,08:45:07,GET,HTTP/1.0,200,/
168.31.216.21,8/1/1995,08:45:09,GET,HTTP/1.0,200,/history/history.html
it.njit.edu,8/1/1995,08:45:12,GET,HTTP/1.0,200,/history/history.html
magicall.dacom.co.kr,8/1/1995,08:45:12,GET,HTTP/1.0,200,/shuttle/missions/sts-70/images/KSC-95EC-0515.txt
rys.eng.ornl.gov,8/1/1995,08:45:20,GET,HTTP/1.0,200,/history/apollo/apollo-11/apollo-11.html
rys.eng.ornl.gov,8/1/1995,08:45:31,GET,HTTP/1.0,200,/shuttle/resources/orbiters/challenger.html
gatekeeper.homecare.com,8/1/1995,08:45:32,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsover-launch.html
168.31.216.21,8/1/1995,08:45:32,GET,HTTP/1.0,200,/shuttle/missions/missions.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:45:40,GET,HTTP/1.0,200,/history/apollo/as-202/as-202.html
gatekeeper.homecare.com,8/1/1995,08:45:43,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_mes.html
gatekeeper.homecare.com,8/1/1995,08:45:44,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_mes.html
phys242a.weizmann.ac.il,8/1/1995,08:45:45,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts-apu.html
gatekeeper.homecare.com,8/1/1995,08:45:46,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsover-launch.html
168.31.216.21,8/1/1995,08:45:50,GET,HTTP/1.0,200,/shuttle/missions/sts-70/mission-sts-70.html
gatekeeper.homecare.com,8/1/1995,08:45:53,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/sts_mes.html
firewall.deere.com,8/1/1995,08:45:53,GET,HTTP/1.0,200,/software/winvn/faq/WINVNFAQ-Contents.html
gatekeeper.homecare.com,8/1/1995,08:45:55,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
sunw11.aut.alcatel.at,8/1/1995,08:45:58,GET,HTTP/1.0,200,/shuttle/missions/missions.html
gatekeeper.homecare.com,8/1/1995,08:45:59,GET,HTTP/1.0,200,/shuttle/technology/sts-newsref/stsref-toc.html
rys.eng.ornl.gov,8/1/1995,08:45:59,GET,HTTP/1.0,200,/shuttle/missions/51-l/mission-51-l.html
out.ibm.com.au,8/1/1995,08:46:01,GET,HTTP/1.0,200,/facilities/opf.html
gatekeeper.homecare.com,8/1/1995,08:46:04,GET,HTTP/1.0,200,/ksc.html
featherby.rel.semi.harris.com,8/1/1995,08:46:04,GET,HTTP/1.0,200,/
deis93.cineca.it,8/1/1995,08:46:05,GET,HTTP/1.0,200,/images/
firewall.deere.com,8/1/1995,08:46:06,GET,HTTP/1.0,200,/software/winvn/faq/WINVNFAQ-I-2.html
www-b3.proxy.aol.com,8/1/1995,08:46:06,GET,HTTP/1.0,200,/shuttle/missions/sts-69/movies/
modych.kuicr.kyoto-u.ac.jp,8/1/1995,08:46:06,GET,HTTP/1.0,200,/shuttle/missions/sts-71/images/images.html
